"","weighted_mean.X1900_si.x_fli_best","weighted_mean.X1901_si.x_fli_best","weighted_mean.X1902_si.x_fli_best","weighted_mean.X1903_si.x_fli_best","weighted_mean.X1904_si.x_fli_best","weighted_mean.X1905_si.x_fli_best","weighted_mean.X1906_si.x_fli_best","weighted_mean.X1907_si.x_fli_best","weighted_mean.X1908_si.x_fli_best","weighted_mean.X1909_si.x_fli_best","weighted_mean.X1910_si.x_fli_best","weighted_mean.X1911_si.x_fli_best","weighted_mean.X1912_si.x_fli_best","weighted_mean.X1913_si.x_fli_best","weighted_mean.X1914_si.x_fli_best","weighted_mean.X1915_si.x_fli_best","weighted_mean.X1916_si.x_fli_best","weighted_mean.X1917_si.x_fli_best","weighted_mean.X1918_si.x_fli_best","weighted_mean.X1919_si.x_fli_best","weighted_mean.X1920_si.x_fli_best","weighted_mean.X1921_si.x_fli_best","weighted_mean.X1922_si.x_fli_best","weighted_mean.X1923_si.x_fli_best","weighted_mean.X1924_si.x_fli_best","weighted_mean.X1925_si.x_fli_best","weighted_mean.X1926_si.x_fli_best","weighted_mean.X1927_si.x_fli_best","weighted_mean.X1928_si.x_fli_best","weighted_mean.X1929_si.x_fli_best","weighted_mean.X1930_si.x_fli_best","weighted_mean.X1931_si.x_fli_best","weighted_mean.X1932_si.x_fli_best","weighted_mean.X1933_si.x_fli_best","weighted_mean.X1934_si.x_fli_best","weighted_mean.X1935_si.x_fli_best","weighted_mean.X1936_si.x_fli_best","weighted_mean.X1937_si.x_fli_best","weighted_mean.X1938_si.x_fli_best","weighted_mean.X1939_si.x_fli_best","weighted_mean.X1940_si.x_fli_best","weighted_mean.X1941_si.x_fli_best","weighted_mean.X1942_si.x_fli_best","weighted_mean.X1943_si.x_fli_best","weighted_mean.X1944_si.x_fli_best","weighted_mean.X1945_si.x_fli_best","weighted_mean.X1946_si.x_fli_best","weighted_mean.X1947_si.x_fli_best","weighted_mean.X1948_si.x_fli_best","weighted_mean.X1949_si.x_fli_best","weighted_mean.X1950_si.x_fli_best","weighted_mean.X1951_si.x_fli_best","weighted_mean.X1952_si.x_fli_best","weighted_mean.X1953_si.x_fli_best","weighted_mean.X1954_si.x_fli_best","weighted_mean.X1955_si.x_fli_best","weighted_mean.X1956_si.x_fli_best","weighted_mean.X1957_si.x_fli_best","weighted_mean.X1958_si.x_fli_best","weighted_mean.X1959_si.x_fli_best","weighted_mean.X1960_si.x_fli_best","weighted_mean.X1961_si.x_fli_best","weighted_mean.X1962_si.x_fli_best","weighted_mean.X1963_si.x_fli_best","weighted_mean.X1964_si.x_fli_best","weighted_mean.X1965_si.x_fli_best","weighted_mean.X1966_si.x_fli_best","weighted_mean.X1967_si.x_fli_best","weighted_mean.X1968_si.x_fli_best","weighted_mean.X1969_si.x_fli_best","weighted_mean.X1970_si.x_fli_best","weighted_mean.X1971_si.x_fli_best","weighted_mean.X1972_si.x_fli_best","weighted_mean.X1973_si.x_fli_best","weighted_mean.X1974_si.x_fli_best","weighted_mean.X1975_si.x_fli_best","weighted_mean.X1976_si.x_fli_best","weighted_mean.X1977_si.x_fli_best","weighted_mean.X1978_si.x_fli_best","weighted_mean.X1979_si.x_fli_best","weighted_mean.X1980_si.x_fli_best","weighted_mean.X1981_si.x_fli_best","weighted_mean.X1982_si.x_fli_best","weighted_mean.X1983_si.x_fli_best","weighted_mean.X1984_si.x_fli_best","weighted_mean.X1985_si.x_fli_best","weighted_mean.X1986_si.x_fli_best","weighted_mean.X1987_si.x_fli_best","weighted_mean.X1988_si.x_fli_best","weighted_mean.X1989_si.x_fli_best","weighted_mean.X1990_si.x_fli_best","weighted_mean.X1991_si.x_fli_best","weighted_mean.X1992_si.x_fli_best","weighted_mean.X1993_si.x_fli_best","weighted_mean.X1994_si.x_fli_best","weighted_mean.X1995_si.x_fli_best","weighted_mean.X1996_si.x_fli_best","weighted_mean.X1997_si.x_fli_best","weighted_mean.X1998_si.x_fli_best","weighted_mean.X1999_si.x_fli_best","weighted_mean.X2000_si.x_fli_best","weighted_mean.X2001_si.x_fli_best","weighted_mean.X2002_si.x_fli_best","weighted_mean.X2003_si.x_fli_best","weighted_mean.X2004_si.x_fli_best","weighted_mean.X2005_si.x_fli_best","weighted_mean.X2006_si.x_fli_best","weighted_mean.X2007_si.x_fli_best","weighted_mean.X2008_si.x_fli_best","weighted_mean.X2009_si.x_fli_best","weighted_mean.X2010_si.x_fli_best","weighted_mean.X2011_si.x_fli_best","weighted_mean.X2012_si.x_fli_best","weighted_mean.X2013_si.x_fli_best","weighted_mean.X2014_si.x_fli_best","weighted_mean.X2015_si.x_fli_best","weighted_mean.X2016_si.x_fli_best","weighted_mean.X2017_si.x_fli_best","weighted_mean.X2018_si.x_fli_best","weighted_mean.X2019_si.x_fli_best","weighted_mean.X2020_si.x_fli_best","weighted_mean.X2021_si.x_fli_best"
"Custer Gallatin National Forest",109.344451904297,116.91316986084,123.203308105469,118.766136169434,118.926246643066,109.712043762207,112.186302185059,120.207206726074,111.045700073242,132.224655151367,93.4599227905273,114.547630310059,121.309646606445,116.728996276855,116.843811035156,107.911766052246,112.986267089844,131.399368286133,110.51976776123,114.538398742676,132.524215698242,108.806518554688,124.77465057373,119.178970336914,124.528518676758,108.138313293457,110.233932495117,123.635795593262,120.096939086914,125.709419250488,105.73161315918,110.753425598145,113.809265136719,122.69059753418,105.20743560791,121.571487426758,113.51033782959,118.230827331543,114.822601318359,111.052612304688,118.048049926758,117.347183227539,115.035949707031,102.441612243652,120.399436950684,118.08447265625,104.628280639648,117.786811828613,119.172103881836,110.69856262207,124.691566467285,123.395317077637,113.366874694824,118.931053161621,114.746238708496,119.276428222656,116.834098815918,122.08056640625,115.628372192383,117.147689819336,108.234375,116.623329162598,111.229339599609,110.104461669922,121.402397155762,121.434265136719,112.445159912109,120.027717590332,114.759132385254,108.611106872559,127.951347351074,116.324249267578,109.856307983398,122.32152557373,112.310173034668,128.479934692383,112.84326171875,108.786422729492,113.165115356445,121.155479431152,113.632308959961,105.515495300293,116.800445556641,120.081977844238,119.047866821289,110.768165588379,99.7619705200195,106.444923400879,107.228096008301,112.038223266602,111.175964355469,114.632751464844,99.820686340332,116.977920532227,107.238693237305,110.195976257324,118.50048828125,117.101104736328,113.967292785645,113.351776123047,108.411521911621,118.704399108887,120.599761962891,111.230453491211,100.897148132324,107.758743286133,109.841682434082,100.637649536133,124.236450195312,117.210380554199,117.515274047852,124.442977905273,97.9599456787109,119.688858032227,118.383850097656,93.1427001953125,101.260543823242,102.045761108398,120.331481933594,116.595230102539,117.228584289551,111.73316192627
"Santa Fe National Forest",97.4506607055664,104.436256408691,101.477203369141,101.726028442383,83.377326965332,97.3862838745117,96.9921722412109,80.5266342163086,91.3255844116211,101.026527404785,83.0013656616211,83.8367309570312,110.587127685547,107.269325256348,96.967041015625,103.588493347168,87.4999847412109,103.629043579102,90.5271911621094,105.233619689941,103.661270141602,86.1838684082031,99.2861633300781,106.745452880859,108.843338012695,90.6478500366211,101.089736938477,94.616943359375,95.9494705200195,100.488128662109,95.3562469482422,100.974639892578,96.7187805175781,98.9491806030273,83.1756286621094,93.5557861328125,94.173095703125,106.536346435547,94.1600341796875,94.8451385498047,92.9030456542969,108.67342376709,103.814712524414,93.7584762573242,108.091423034668,105.791473388672,92.9759368896484,99.092529296875,102.716194152832,100.208671569824,88.7179336547852,98.8456878662109,106.088027954102,92.7189788818359,86.1561279296875,104.10905456543,95.0470352172852,90.859001159668,108.271362304688,99.6519927978516,95.6841888427734,100.005142211914,98.8137054443359,92.1449966430664,110.956489562988,104.90584564209,93.0385360717773,83.2696533203125,103.549102783203,98.3500595092773,104.3330078125,88.9696044921875,76.4602127075195,115.79320526123,90.3580627441406,103.601356506348,91.8710784912109,102.242134094238,91.7843627929688,104.126655578613,107.32657623291,95.203483581543,97.1562042236328,106.023880004883,103.650939941406,93.7520904541016,73.7576675415039,104.23804473877,95.1484375,83.4944152832031,92.9290466308594,98.7167663574219,95.5785522460938,98.475830078125,92.4792251586914,82.7322006225586,83.013069152832,87.8078308105469,102.980644226074,86.5615921020508,84.7306976318359,94.8567657470703,92.1281127929688,90.8358993530273,86.0056228637695,96.7986450195312,92.5695648193359,85.0223388671875,96.6689758300781,86.5501403808594,101.775482177734,84.2766189575195,90.8844680786133,92.0067825317383,91.1422805786133,81.5536956787109,81.4271087646484,79.2336730957031,89.1728668212891,93.748779296875,91.4791946411133,97.4847030639648
"Dakota Prairie Grasslands",106.082954406738,111.500930786133,115.909927368164,109.023910522461,120.64542388916,99.5001373291016,105.480079650879,130.003814697266,107.857856750488,126.959983825684,84.3777847290039,107.989059448242,106.942443847656,107.214027404785,110.79914855957,104.988021850586,113.479187011719,125.526702880859,98.5900192260742,113.092727661133,125.944953918457,104.85425567627,116.241401672363,115.57788848877,120.47632598877,96.8140106201172,106.971656799316,116.981674194336,119.02352142334,112.153381347656,100.420570373535,103.111755371094,105.484283447266,112.568283081055,108.811195373535,113.241134643555,113.685913085938,111.842880249023,105.141059875488,110.50170135498,119.637680053711,111.601959228516,107.86946105957,101.543014526367,117.248168945312,109.558158874512,97.9647674560547,117.716300964355,112.440063476562,108.373146057129,131.469833374023,119.927040100098,110.722450256348,119.677604675293,109.954383850098,105.036758422852,118.644828796387,116.242416381836,104.229568481445,111.566947937012,106.755859375,115.69164276123,111.23014831543,100.851593017578,111.266593933105,118.625030517578,115.215599060059,106.40153503418,102.112182617188,104.72289276123,123.479789733887,106.852012634277,110.354499816895,107.784271240234,112.14672088623,121.169975280762,100.836372375488,102.700386047363,112.137680053711,123.192672729492,110.084625244141,95.786376953125,113.469100952148,115.392044067383,107.731269836426,105.493751525879,100.826072692871,104.849594116211,100.589286804199,110.125953674316,109.183792114258,97.9120788574219,101.847877502441,110.1240234375,105.643928527832,108.318962097168,114.209121704102,111.752098083496,107.063102722168,102.920394897461,105.385078430176,115.049140930176,113.972961425781,102.543228149414,100.375778198242,97.7631683349609,102.07795715332,100.852767944336,114.269958496094,111.800270080566,105.486953735352,119.894256591797,86.3088684082031,122.527236938477,113.483848571777,96.3350219726562,98.0996475219727,94.9579086303711,118.779022216797,111.015670776367,114.448181152344,98.0320587158203
"Helena-Lewis and Clark National Forest",106.973037719727,119.006065368652,126.592224121094,122.376419067383,118.447288513184,111.014656066895,107.952781677246,124.896194458008,111.757926940918,135.708709716797,94.7538909912109,116.054985046387,123.053123474121,119.740432739258,116.302780151367,105.793182373047,112.051879882812,130.701416015625,107.679824829102,113.667427062988,133.908966064453,112.893737792969,128.327423095703,118.999099731445,124.693031311035,106.950370788574,109.464805603027,125.953994750977,121.31761932373,128.762710571289,106.009231567383,110.666976928711,114.458488464355,125.916725158691,104.7001953125,126.895820617676,113.282501220703,119.533729553223,115.822906494141,109.526176452637,119.577011108398,113.25260925293,114.468994140625,104.625099182129,118.132720947266,122.301605224609,108.836967468262,115.998146057129,124.012512207031,110.838157653809,126.753723144531,122.763870239258,113.051834106445,120.532531738281,121.010055541992,126.675453186035,118.742431640625,121.750793457031,120.115577697754,120.529220581055,105.516120910645,120.134971618652,109.918922424316,111.867126464844,125.465866088867,123.386299133301,112.555053710938,134.697708129883,113.958366394043,108.56135559082,128.062835693359,118.798034667969,111.254684448242,123.171768188477,112.7666015625,133.203353881836,114.512916564941,110.520973205566,114.064224243164,123.943801879883,113.50910949707,111.009910583496,120.979820251465,119.324768066406,116.817329406738,111.914482116699,99.1913833618164,105.378791809082,108.738288879395,114.929740905762,110.136299133301,118.980339050293,97.8267211914062,115.929718017578,106.952453613281,113.287895202637,122.193542480469,119.132667541504,115.266357421875,115.344192504883,111.431518554688,121.882347106934,129.134094238281,111.398933410645,101.797668457031,106.441299438477,112.533424377441,107.106216430664,127.372581481934,118.341178894043,118.565055847168,129.425491333008,105.112190246582,119.856781005859,119.612007141113,90.6666030883789,100.439079284668,105.478630065918,120.575469970703,119.123588562012,119.395874023438,115.939804077148
"Kootenai National Forest",104.796730041504,120.632301330566,125.741546630859,122.623931884766,116.210060119629,112.202613830566,108.920448303223,126.298492431641,118.326019287109,131.420944213867,104.298583984375,115.20206451416,114.021614074707,123.417434692383,115.266990661621,105.518859863281,120.341415405273,131.230590820312,113.630432128906,114.487121582031,129.205642700195,121.863433837891,127.663726806641,115.963958740234,121.570083618164,111.667778015137,107.91446685791,127.154205322266,123.59545135498,126.059936523438,104.439247131348,115.292144775391,117.821495056152,124.940773010254,104.26927947998,125.46257019043,112.998390197754,122.376747131348,118.19303894043,109.302192687988,111.301086425781,103.90087890625,110.590026855469,111.122222900391,117.331939697266,125.34529876709,115.067909240723,113.526489257812,126.633270263672,111.923927307129,130.632461547852,116.557258605957,113.503845214844,121.740737915039,127.297309875488,132.430770874023,120.62190246582,120.575019836426,119.395614624023,121.344650268555,114.846755981445,127.00675201416,111.479248046875,116.94539642334,128.323577880859,118.98908996582,113.875617980957,132.807174682617,121.405090332031,109.380149841309,129.751876831055,119.245750427246,123.479644775391,120.73616027832,117.903335571289,128.384918212891,121.919639587402,115.511245727539,112.36302947998,121.408317565918,114.904678344727,115.990310668945,124.823684692383,120.436958312988,124.809852600098,114.219604492188,111.447082519531,110.675582885742,112.364295959473,114.268981933594,108.122589111328,119.068756103516,105.099502563477,116.199844360352,108.270767211914,119.822410583496,125.65071105957,123.02286529541,114.391174316406,116.320281982422,113.721389770508,123.329833984375,123.323928833008,114.12239074707,103.319953918457,113.940238952637,116.198707580566,113.392784118652,129.716293334961,119.113456726074,123.194953918457,130.803314208984,116.614448547363,120.048133850098,120.052101135254,103.727798461914,105.447845458984,121.385581970215,120.79598236084,113.272186279297,120.098724365234,115.56241607666
"White River National Forest",124.523590087891,122.673629760742,122.149627685547,128.868560791016,121.157157897949,129.50862121582,124.841567993164,116.906036376953,118.374717712402,130.978408813477,111.912818908691,121.953590393066,138.056625366211,121.824859619141,125.21524810791,120.554679870605,120.186233520508,139.462951660156,127.470985412598,121.399444580078,133.923461914062,124.375526428223,129.749252319336,128.977493286133,128.42756652832,115.003860473633,121.351142883301,122.587921142578,126.037979125977,132.335998535156,115.863372802734,125.07633972168,122.743377685547,135.784652709961,110.104370117188,132.022201538086,117.306037902832,124.929809570312,122.00505065918,117.56812286377,118.416946411133,126.473541259766,125.602233886719,110.366111755371,132.347991943359,127.126976013184,111.942237854004,122.558555603027,125.032119750977,119.177871704102,123.825317382812,127.094268798828,122.410690307617,128.453643798828,114.198509216309,123.587928771973,120.78150177002,132.264297485352,127.540191650391,121.7626953125,114.797035217285,124.924949645996,116.481338500977,114.86873626709,131.666152954102,125.390365600586,117.464027404785,120.65950012207,133.956893920898,117.510055541992,131.297149658203,122.046562194824,115.265968322754,133.587310791016,122.872619628906,132.927017211914,126.224502563477,117.712959289551,120.747650146484,126.48365020752,127.892524719238,114.750305175781,127.719116210938,133.595352172852,132.95832824707,119.123611450195,115.927307128906,119.714805603027,122.971199035645,111.404388427734,118.435371398926,128.454254150391,114.598991394043,128.843673706055,117.37141418457,130.170700073242,122.789260864258,125.088485717773,124.801231384277,125.152900695801,114.989196777344,118.569580078125,113.785026550293,121.6923828125,111.956443786621,124.722785949707,117.194358825684,113.368125915527,133.120223999023,120.488220214844,128.444610595703,133.350112915039,104.391342163086,127.774024963379,124.73592376709,114.283653259277,123.620903015137,108.204071044922,120.340209960938,120.13151550293,121.606063842773,122.561973571777
"Grand Mesa, Uncompahgre and Gunnison National Forests",115.344703674316,119.94953918457,116.538688659668,122.687286376953,111.724960327148,123.946189880371,119.113296508789,110.501266479492,114.654983520508,125.339714050293,106.934768676758,113.375778198242,133.170013427734,117.688667297363,119.100730895996,116.204681396484,115.168090820312,132.531356811523,118.495346069336,116.942451477051,130.190628051758,115.512496948242,124.196800231934,122.68563079834,123.790916442871,109.442207336426,117.395324707031,117.276336669922,119.7109375,124.452430725098,111.352447509766,117.243354797363,117.203750610352,129.25407409668,102.911430358887,124.09481048584,113.677978515625,120.825942993164,118.72966003418,112.180877685547,112.340591430664,123.46671295166,120.230934143066,108.044326782227,128.338134765625,121.95174407959,106.903549194336,116.753692626953,119.431411743164,114.804237365723,115.22974395752,120.012451171875,118.433631896973,121.374969482422,108.174278259277,121.125480651855,115.455322265625,123.219871520996,122.194519042969,114.92554473877,110.610954284668,118.501197814941,113.454216003418,108.738372802734,126.690803527832,121.761497497559,111.488433837891,111.423179626465,128.334243774414,114.464027404785,128.310348510742,113.394317626953,102.713722229004,128.517196655273,117.712821960449,128.773544311523,119.510307312012,113.819786071777,114.306297302246,120.865669250488,123.824554443359,111.456329345703,120.74755859375,127.376800537109,126.147575378418,114.704872131348,108.08829498291,116.64363861084,116.851203918457,104.192581176758,112.412002563477,124.29776763916,110.08634185791,120.982284545898,113.414024353027,118.475143432617,115.622573852539,117.646110534668,121.966148376465,118.934150695801,110.74584197998,112.682098388672,106.027763366699,116.696304321289,103.761291503906,120.191307067871,111.332336425781,107.423927307129,125.524002075195,114.540153503418,121.366561889648,121.931938171387,101.292449951172,119.302268981934,117.76309967041,104.506019592285,115.695831298828,101.218727111816,112.791381835938,115.901062011719,114.352607727051,116.061584472656
"Shoshone National Forest",122.967849731445,125.257308959961,131.569030761719,131.320449829102,130.491149902344,134.342376708984,127.26163482666,135.920486450195,119.83137512207,143.251541137695,109.457366943359,131.267684936523,140.689834594727,128.137969970703,131.149108886719,118.255645751953,132.936050415039,145.382064819336,133.118713378906,125.04776763916,140.804977416992,129.788650512695,136.190017700195,132.364669799805,132.232040405273,122.891906738281,117.495880126953,130.654296875,127.150398254395,137.085296630859,117.083442687988,127.671737670898,129.207275390625,137.407135009766,114.271713256836,138.784713745117,121.423225402832,129.46630859375,130.863357543945,117.8134765625,124.461799621582,127.522872924805,127.689186096191,118.34969329834,131.661987304688,133.685852050781,118.218246459961,125.658767700195,131.869247436523,119.604698181152,135.243133544922,132.515106201172,122.795608520508,133.234085083008,124.796714782715,130.200912475586,130.234161376953,131.395294189453,127.031288146973,131.793533325195,120.929840087891,131.773361206055,119.359092712402,127.213874816895,134.942764282227,132.890380859375,124.826606750488,135.418960571289,136.167602539062,122.71800994873,137.022216796875,131.040603637695,129.44970703125,136.124374389648,126.960914611816,142.401901245117,129.003158569336,119.541389465332,128.006164550781,131.804626464844,120.601982116699,121.415130615234,132.532455444336,138.725860595703,134.264404296875,118.510032653809,121.859100341797,115.385131835938,123.91333770752,119.416343688965,125.885215759277,135.805633544922,116.538681030273,131.986862182617,120.847801208496,138.170776367188,136.353454589844,128.99543762207,128.826721191406,135.664093017578,122.134552001953,126.022880554199,134.24104309082,130.039260864258,118.114768981934,129.714950561523,125.191543579102,117.042007446289,136.799285888672,130.968231201172,137.961059570312,144.411804199219,114.22713470459,128.855865478516,132.263534545898,118.451782226562,121.859077453613,123.68962097168,127.300071716309,130.358367919922,131.304489135742,129.905746459961
"Nebraska National Forest",98.1471252441406,110.445648193359,104.662490844727,101.939140319824,104.326454162598,89.1469039916992,103.826622009277,90.8472747802734,100.752067565918,112.06356048584,80.455924987793,89.284538269043,104.482818603516,103.808258056641,105.970222473145,105.171226501465,88.7539443969727,110.968826293945,84.455322265625,104.57527923584,114.16056060791,85.5274658203125,101.571189880371,108.206741333008,105.347030639648,91.0170364379883,106.083168029785,105.650123596191,95.9195785522461,102.046089172363,96.6989364624023,99.8445587158203,98.146354675293,103.62181854248,95.6126480102539,97.0523910522461,104.707008361816,106.713012695312,96.8916625976562,92.8139343261719,107.03010559082,103.736526489258,103.574653625488,91.7202377319336,116.582740783691,96.1451187133789,87.5742874145508,108.095191955566,100.919036865234,104.141120910645,111.325355529785,115.135581970215,108.281272888184,102.549819946289,91.9526748657227,102.108833312988,104.962341308594,111.439895629883,105.682426452637,99.5248565673828,99.9579467773438,102.980941772461,100.402557373047,90.9088287353516,106.597724914551,104.819343566895,97.5605087280273,90.0443649291992,93.9430618286133,99.55322265625,113.675399780273,102.021545410156,90.423210144043,102.19181060791,93.1743392944336,112.092399597168,89.4625854492188,100.313766479492,94.1001510620117,106.815414428711,107.623008728027,85.7927169799805,96.8542633056641,102.471138000488,107.72590637207,97.9818115234375,87.4466247558594,100.738311767578,94.2497406005859,98.7289123535156,98.41064453125,88.4682159423828,86.9435882568359,108.198432922363,95.4933929443359,81.8417663574219,96.1835479736328,91.9186553955078,98.915397644043,86.3003540039062,88.3740844726562,105.49080657959,101.883209228516,94.0129241943359,86.3920059204102,90.749267578125,94.6337890625,83.9126968383789,107.631530761719,91.9724655151367,98.7185974121094,97.2092514038086,79.398567199707,110.792785644531,101.452018737793,77.1221618652344,79.7394714355469,83.3304061889648,114.554542541504,104.202606201172,99.6287384033203,94.3252563476562
"Bighorn National Forest",109.254341125488,116.286163330078,120.90486907959,113.263748168945,112.746864318848,107.756256103516,109.826179504395,110.532485961914,107.29443359375,128.441635131836,88.7968215942383,113.240951538086,122.956687927246,114.638618469238,114.597869873047,106.377944946289,109.020263671875,129.038833618164,108.44255065918,112.605316162109,130.500854492188,104.461753845215,122.090301513672,118.801139831543,122.632484436035,98.6533050537109,109.677978515625,120.755867004395,119.099006652832,125.632743835449,104.850524902344,109.82080078125,111.2890625,122.794540405273,104.188659667969,120.393096923828,112.885643005371,118.199089050293,111.916969299316,109.374183654785,114.470748901367,115.200408935547,107.3916015625,101.047096252441,120.751052856445,119.185371398926,102.895576477051,117.517906188965,113.254875183105,109.711456298828,117.517272949219,123.181076049805,112.068428039551,114.718757629395,113.414428710938,115.438896179199,116.345695495605,120.454368591309,116.300819396973,113.925071716309,99.4116897583008,112.56356048584,109.280479431152,107.409370422363,119.994575500488,114.728225708008,110.731246948242,109.768714904785,114.376289367676,106.396865844727,125.94783782959,113.688949584961,101.628875732422,126.892097473145,107.806884765625,126.036087036133,110.05485534668,109.575096130371,105.378379821777,116.060577392578,113.581619262695,106.152526855469,113.46997833252,116.398040771484,117.287437438965,107.840919494629,97.3515090942383,105.344306945801,103.424690246582,108.376350402832,111.592269897461,117.650856018066,101.748001098633,113.682281494141,107.241317749023,109.289337158203,117.472969055176,117.108428955078,113.386177062988,108.830711364746,108.123863220215,118.436378479004,117.582023620605,106.170600891113,97.6203384399414,106.442794799805,105.313179016113,99.4911880493164,124.842170715332,110.669807434082,115.402961730957,124.475463867188,92.542106628418,118.995918273926,115.910110473633,92.1212005615234,99.8023834228516,99.6000061035156,116.898078918457,112.203750610352,117.61344909668,115.331405639648
