"","weighted_mean.X1900_si.x_fbi_best","weighted_mean.X1901_si.x_fbi_best","weighted_mean.X1902_si.x_fbi_best","weighted_mean.X1903_si.x_fbi_best","weighted_mean.X1904_si.x_fbi_best","weighted_mean.X1905_si.x_fbi_best","weighted_mean.X1906_si.x_fbi_best","weighted_mean.X1907_si.x_fbi_best","weighted_mean.X1908_si.x_fbi_best","weighted_mean.X1909_si.x_fbi_best","weighted_mean.X1910_si.x_fbi_best","weighted_mean.X1911_si.x_fbi_best","weighted_mean.X1912_si.x_fbi_best","weighted_mean.X1913_si.x_fbi_best","weighted_mean.X1914_si.x_fbi_best","weighted_mean.X1915_si.x_fbi_best","weighted_mean.X1916_si.x_fbi_best","weighted_mean.X1917_si.x_fbi_best","weighted_mean.X1918_si.x_fbi_best","weighted_mean.X1919_si.x_fbi_best","weighted_mean.X1920_si.x_fbi_best","weighted_mean.X1921_si.x_fbi_best","weighted_mean.X1922_si.x_fbi_best","weighted_mean.X1923_si.x_fbi_best","weighted_mean.X1924_si.x_fbi_best","weighted_mean.X1925_si.x_fbi_best","weighted_mean.X1926_si.x_fbi_best","weighted_mean.X1927_si.x_fbi_best","weighted_mean.X1928_si.x_fbi_best","weighted_mean.X1929_si.x_fbi_best","weighted_mean.X1930_si.x_fbi_best","weighted_mean.X1931_si.x_fbi_best","weighted_mean.X1932_si.x_fbi_best","weighted_mean.X1933_si.x_fbi_best","weighted_mean.X1934_si.x_fbi_best","weighted_mean.X1935_si.x_fbi_best","weighted_mean.X1936_si.x_fbi_best","weighted_mean.X1937_si.x_fbi_best","weighted_mean.X1938_si.x_fbi_best","weighted_mean.X1939_si.x_fbi_best","weighted_mean.X1940_si.x_fbi_best","weighted_mean.X1941_si.x_fbi_best","weighted_mean.X1942_si.x_fbi_best","weighted_mean.X1943_si.x_fbi_best","weighted_mean.X1944_si.x_fbi_best","weighted_mean.X1945_si.x_fbi_best","weighted_mean.X1946_si.x_fbi_best","weighted_mean.X1947_si.x_fbi_best","weighted_mean.X1948_si.x_fbi_best","weighted_mean.X1949_si.x_fbi_best","weighted_mean.X1950_si.x_fbi_best","weighted_mean.X1951_si.x_fbi_best","weighted_mean.X1952_si.x_fbi_best","weighted_mean.X1953_si.x_fbi_best","weighted_mean.X1954_si.x_fbi_best","weighted_mean.X1955_si.x_fbi_best","weighted_mean.X1956_si.x_fbi_best","weighted_mean.X1957_si.x_fbi_best","weighted_mean.X1958_si.x_fbi_best","weighted_mean.X1959_si.x_fbi_best","weighted_mean.X1960_si.x_fbi_best","weighted_mean.X1961_si.x_fbi_best","weighted_mean.X1962_si.x_fbi_best","weighted_mean.X1963_si.x_fbi_best","weighted_mean.X1964_si.x_fbi_best","weighted_mean.X1965_si.x_fbi_best","weighted_mean.X1966_si.x_fbi_best","weighted_mean.X1967_si.x_fbi_best","weighted_mean.X1968_si.x_fbi_best","weighted_mean.X1969_si.x_fbi_best","weighted_mean.X1970_si.x_fbi_best","weighted_mean.X1971_si.x_fbi_best","weighted_mean.X1972_si.x_fbi_best","weighted_mean.X1973_si.x_fbi_best","weighted_mean.X1974_si.x_fbi_best","weighted_mean.X1975_si.x_fbi_best","weighted_mean.X1976_si.x_fbi_best","weighted_mean.X1977_si.x_fbi_best","weighted_mean.X1978_si.x_fbi_best","weighted_mean.X1979_si.x_fbi_best","weighted_mean.X1980_si.x_fbi_best","weighted_mean.X1981_si.x_fbi_best","weighted_mean.X1982_si.x_fbi_best","weighted_mean.X1983_si.x_fbi_best","weighted_mean.X1984_si.x_fbi_best","weighted_mean.X1985_si.x_fbi_best","weighted_mean.X1986_si.x_fbi_best","weighted_mean.X1987_si.x_fbi_best","weighted_mean.X1988_si.x_fbi_best","weighted_mean.X1989_si.x_fbi_best","weighted_mean.X1990_si.x_fbi_best","weighted_mean.X1991_si.x_fbi_best","weighted_mean.X1992_si.x_fbi_best","weighted_mean.X1993_si.x_fbi_best","weighted_mean.X1994_si.x_fbi_best","weighted_mean.X1995_si.x_fbi_best","weighted_mean.X1996_si.x_fbi_best","weighted_mean.X1997_si.x_fbi_best","weighted_mean.X1998_si.x_fbi_best","weighted_mean.X1999_si.x_fbi_best","weighted_mean.X2000_si.x_fbi_best","weighted_mean.X2001_si.x_fbi_best","weighted_mean.X2002_si.x_fbi_best","weighted_mean.X2003_si.x_fbi_best","weighted_mean.X2004_si.x_fbi_best","weighted_mean.X2005_si.x_fbi_best","weighted_mean.X2006_si.x_fbi_best","weighted_mean.X2007_si.x_fbi_best","weighted_mean.X2008_si.x_fbi_best","weighted_mean.X2009_si.x_fbi_best","weighted_mean.X2010_si.x_fbi_best","weighted_mean.X2011_si.x_fbi_best","weighted_mean.X2012_si.x_fbi_best","weighted_mean.X2013_si.x_fbi_best","weighted_mean.X2014_si.x_fbi_best","weighted_mean.X2015_si.x_fbi_best","weighted_mean.X2016_si.x_fbi_best","weighted_mean.X2017_si.x_fbi_best","weighted_mean.X2018_si.x_fbi_best","weighted_mean.X2019_si.x_fbi_best","weighted_mean.X2020_si.x_fbi_best","weighted_mean.X2021_si.x_fbi_best"
"Mark Twain National Forest",105.40495300293,110.258155822754,107.87818145752,97.6668548583984,104.631721496582,96.2738342285156,109.999786376953,84.6029205322266,94.2578506469727,99.4742050170898,87.2528228759766,93.15185546875,111.241821289062,105.072006225586,106.667427062988,110.291435241699,100.84449005127,98.9936218261719,90.7861862182617,96.6050415039062,105.427444458008,78.7367553710938,97.9220733642578,107.848358154297,109.937561035156,92.9565582275391,111.408134460449,92.2709808349609,99.3652801513672,95.738655090332,96.6980133056641,105.844139099121,95.3686676025391,97.3985137939453,102.244575500488,90.5176696777344,100.156517028809,110.570945739746,84.3684997558594,97.7669219970703,109.948471069336,104.600715637207,98.8594207763672,100.208839416504,104.664947509766,89.7001571655273,85.1138534545898,109.492332458496,100.368476867676,103.248947143555,106.344535827637,107.404067993164,103.197822570801,93.9831390380859,94.1765975952148,97.8441696166992,98.6140594482422,104.405784606934,112.572540283203,98.7908782958984,109.831832885742,101.588745117188,109.972808837891,94.6974487304688,104.19066619873,105.429260253906,102.473709106445,90.6697769165039,102.39826965332,106.338775634766,110.039031982422,106.724884033203,96.5096054077148,92.2527465820312,85.9895172119141,110.819076538086,83.4162826538086,95.631950378418,102.614135742188,106.607093811035,108.051116943359,94.4511489868164,99.8533096313477,109.325332641602,109.481994628906,98.8903579711914,89.9365921020508,95.7439651489258,98.685188293457,101.817749023438,84.9035263061523,92.0532760620117,89.9988174438477,109.414260864258,101.193977355957,93.3634414672852,107.626541137695,92.6543884277344,97.8097381591797,95.379524230957,84.8654251098633,101.319290161133,103.026336669922,99.8054962158203,94.880973815918,96.8288497924805,92.1600341796875,87.1027679443359,104.328842163086,97.0230484008789,97.0806350708008,96.8601989746094,78.75244140625,108.475128173828,107.046463012695,98.2349853515625,87.8967514038086,78.939567565918,101.296409606934,100.42366027832,91.9330215454102,95.4409255981445
"Columbia River Gorge National Scenic Area",114.149040222168,133.317947387695,132.587295532227,133.419158935547,131.110000610352,118.26636505127,119.40657043457,130.383209228516,128.568710327148,132.057754516602,117.592597961426,132.163497924805,132.051620483398,132.472854614258,117.820159912109,113.850379943848,128.477432250977,144.050506591797,122.833709716797,126.59651184082,139.063552856445,130.658432006836,142.096588134766,126.693901062012,125.711380004883,116.768920898438,105.605331420898,132.496597290039,128.728088378906,134.588775634766,113.704109191895,121.558067321777,125.595001220703,135.250122070312,97.8193130493164,134.275482177734,121.881484985352,131.3720703125,129.223159790039,120.165107727051,115.38549041748,112.220848083496,128.026931762695,127.42359161377,131.664169311523,127.346954345703,126.369285583496,113.767646789551,141.508377075195,124.920448303223,138.928558349609,126.345245361328,130.243896484375,126.314376831055,131.521530151367,147.059234619141,126.629486083984,125.220909118652,122.61971282959,127.934715270996,127.943077087402,124.721244812012,124.567260742188,132.052230834961,141.121963500977,125.462043762207,123.262390136719,136.225173950195,122.717102050781,129.593139648438,133.276550292969,130.560516357422,129.879318237305,126.077865600586,129.193832397461,140.197662353516,132.121566772461,121.837928771973,121.560256958008,126.148994445801,124.124992370605,122.32600402832,134.974166870117,116.930763244629,128.364395141602,129.375991821289,122.258331298828,118.406951904297,123.146041870117,121.210014343262,111.118659973145,129.319610595703,104.604995727539,127.716361999512,115.753684997559,124.221710205078,123.780624389648,127.022842407227,121.659782409668,137.037261962891,126.62141418457,130.140701293945,132.92204284668,124.642013549805,115.846481323242,118.436050415039,128.168899536133,123.165100097656,138.113815307617,135.305023193359,125.571098327637,142.535125732422,130.767379760742,123.516731262207,122.690628051758,105.903343200684,108.940093994141,133.242874145508,125.156890869141,125.699501037598,125.489608764648,125.5732421875
"Uinta-Wasatch-Cache National Forest",138.341232299805,138.366744995117,144.054077148438,146.080230712891,142.925659179688,141.934585571289,142.273590087891,141.437271118164,146.109252929688,151.019378662109,130.297241210938,143.561752319336,152.489456176758,141.396194458008,137.515716552734,135.986541748047,144.213729858398,157.980041503906,145.180465698242,137.101013183594,151.62255859375,143.884841918945,149.552001953125,146.344375610352,142.257934570312,135.333206176758,133.971328735352,145.804809570312,139.517120361328,148.553039550781,137.762481689453,141.350494384766,143.605209350586,153.607345581055,120.944633483887,148.289840698242,134.940414428711,142.096527099609,144.229629516602,131.586044311523,133.303497314453,142.558868408203,149.022109985352,133.161346435547,147.56462097168,145.367538452148,134.330123901367,136.012268066406,144.856353759766,134.608688354492,149.175857543945,142.407958984375,140.073104858398,149.856948852539,132.991149902344,146.312591552734,137.166122436523,144.933883666992,141.009567260742,142.703231811523,138.874267578125,142.43620300293,136.637939453125,139.842437744141,148.490844726562,147.384185791016,137.050888061523,149.52165222168,148.160339355469,136.614013671875,148.809097290039,144.59716796875,136.84098815918,145.644226074219,139.028854370117,155.542190551758,141.638412475586,138.881103515625,141.322784423828,142.291229248047,143.066436767578,137.339309692383,147.624725341797,154.047866821289,148.681884765625,135.981567382812,136.831832885742,130.954666137695,141.273559570312,130.796661376953,135.471115112305,152.162811279297,126.042213439941,143.220092773438,134.300872802734,151.650436401367,142.465255737305,140.24299621582,146.751052856445,151.203903198242,134.602066040039,137.44841003418,141.6494140625,142.18815612793,132.590576171875,145.659851074219,136.812072753906,132.885116577148,153.448471069336,141.485946655273,154.080383300781,157.289138793945,131.380645751953,141.747436523438,141.451248168945,133.358703613281,139.524017333984,138.077545166016,136.601135253906,146.740463256836,139.119598388672,142.199462890625
"George Washington and Jefferson National Forest",118.091690063477,122.310249328613,118.667091369629,97.1964340209961,120.872444152832,110.78343963623,115.323402404785,104.066299438477,105.789108276367,111.466850280762,99.656623840332,117.526268005371,112.11808013916,101.153503417969,117.042594909668,118.24382019043,112.998893737793,111.301116943359,107.626365661621,109.273025512695,117.787620544434,90.0312881469727,102.145202636719,115.47624206543,121.114562988281,106.02806854248,120.90648651123,104.033477783203,115.831268310547,99.118766784668,108.161521911621,120.539176940918,109.78426361084,109.585052490234,112.740333557129,106.974868774414,115.504272460938,115.366592407227,99.9788055419922,107.641822814941,122.490707397461,114.080902099609,109.791564941406,115.302085876465,113.942878723145,91.9518508911133,96.1723861694336,113.920631408691,101.415756225586,102.510887145996,113.365997314453,112.573532104492,110.123657226562,105.213409423828,105.60131072998,104.055999755859,117.38663482666,109.59741973877,118.659851074219,109.436698913574,114.959823608398,114.03539276123,116.918533325195,107.495018005371,114.426528930664,112.393920898438,115.627052307129,100.680274963379,107.655059814453,114.243637084961,115.230186462402,118.94270324707,111.43962097168,101.065406799316,98.2773056030273,116.397064208984,96.9377746582031,103.208160400391,112.840087890625,109.596061706543,113.962448120117,108.530723571777,112.646850585938,117.44450378418,118.139083862305,106.836364746094,101.901084899902,116.172309875488,109.638824462891,108.804542541504,93.9772872924805,102.907409667969,111.021820068359,115.101379394531,108.934730529785,104.151672363281,116.245468139648,103.49698638916,103.858543395996,106.777854919434,97.7020034790039,109.327339172363,104.300369262695,105.560089111328,110.131500244141,106.965400695801,103.71028137207,101.86238861084,107.40355682373,109.879371643066,103.15559387207,106.661933898926,86.7603759765625,114.16535949707,113.478309631348,107.863815307617,100.998603820801,94.9454193115234,110.625411987305,105.121467590332,94.0302200317383,103.785781860352
"Kisatchie National Forest",69.7989044189453,63.6576385498047,73.6602554321289,63.6059532165527,60.421875,74.8529739379883,64.3657913208008,45.9534111022949,60.5707168579102,53.513313293457,65.3841171264648,37.1164207458496,77.6820297241211,61.857967376709,59.2955169677734,71.0165481567383,56.6155128479004,58.7346038818359,61.2109375,65.0786590576172,57.846363067627,48.5803604125977,59.2473602294922,48.7091522216797,71.4737091064453,55.0747985839844,58.0440330505371,42.6884536743164,60.8834266662598,67.677116394043,56.952033996582,54.6314010620117,41.5502052307129,52.5779762268066,58.5995903015137,52.0911903381348,69.006233215332,52.7746276855469,44.6038284301758,56.8065910339355,72.8203582763672,67.9980545043945,71.6498641967773,52.3865966796875,53.1954765319824,56.5974006652832,60.0244979858398,77.6476440429688,72.2047958374023,53.098503112793,38.3747787475586,55.8813171386719,38.5998344421387,52.0502471923828,48.9970664978027,61.1589202880859,55.6245422363281,45.5875930786133,74.5475158691406,64.3230743408203,83.3311614990234,60.8644561767578,51.7656936645508,71.8984756469727,70.5150527954102,64.076301574707,74.0994491577148,62.7287292480469,77.2370986938477,62.8803558349609,67.4394836425781,58.4773712158203,57.336254119873,67.6826858520508,50.0704383850098,54.0535430908203,52.4114646911621,69.8189926147461,85.2735748291016,74.8051147460938,66.8683776855469,64.0836868286133,63.8753509521484,64.9024963378906,68.5312576293945,67.1406326293945,53.9011383056641,62.1493301391602,67.1859283447266,62.5858268737793,44.1859092712402,59.5560531616211,56.8755683898926,63.6020469665527,60.7570877075195,60.6581764221191,58.1938896179199,60.991943359375,58.5137977600098,41.3155822753906,52.0796241760254,58.9938011169434,62.499454498291,69.7617111206055,66.1024398803711,54.6956253051758,59.7311363220215,64.9646148681641,60.2518844604492,57.2571182250977,79.2797012329102,60.4536285400391,50.1400032043457,55.283390045166,72.2186584472656,73.4496765136719,54.3876991271973,39.9687423706055,56.8488922119141,55.5411834716797,50.3378143310547,64.1945266723633
"El Yunque National Forest",19.1761035919189,18.6268405914307,19.2348041534424,18.6268405914307,18.5094375610352,19.1761035919189,19.56813621521,20.3522071838379,18.0775737762451,19.3522052764893,20.234806060791,19.9014701843262,17.7442417144775,19.1761035919189,18.6268405914307,18.2348041534424,18.6268405914307,20.5681381225586,20.018871307373,20.1174011230469,18.5094375610352,18.2935047149658,19.2348041534424,19.7840690612793,18.1761035919189,18.9014701843262,17.2935066223145,17.6855411529541,19.2348041534424,17.9014701843262,19.2348041534424,17.9014701843262,18.9014701843262,18.1761035919189,19.1761035919189,18.9014701843262,17.626838684082,19.1761035919189,18.9014701843262,19.2348041534424,18.4507369995117,18.5681381225586,17.1761035919189,17.626838684082,18.3522071838379,19.3522052764893,17.7442417144775,17.626838684082,18.1761035919189,18.9601707458496,20.234806060791,19.2935066223145,18.8427696228027,18.9601707458496,18.5681381225586,19.6855411529541,19.56813621521,18.2348041534424,17.0188732147217,17.6855411529541,16.6855392456055,17.0775737762451,17.3522052764893,17.6855411529541,17.0188732147217,20.234806060791,17.6855411529541,18.5094375610352,18.5094375610352,17.3522052764893,17.0775737762451,17.9014701843262,18.6268405914307,17.0188732147217,18.2348041534424,19.6855411529541,19.7840690612793,18.1761035919189,18.2348041534424,18.0775737762451,17.2348041534424,16.5094375610352,17.56813621521,17.3522052764893,17.9601726531982,18.5094375610352,17.626838684082,17.4109077453613,16.626838684082,18.1761035919189,17.0188732147217,17.0188732147217,17.0188732147217,17.0775737762451,17.0188732147217,17.0188732147217,16.5094375610352,17.9601726531982,16.1761035919189,16.4109077453613,17.7442417144775,16.7442417144775,16.2348041534424,16.2348041534424,17.3522052764893,17.9601726531982,17.4109077453613,16.2348041534424,17.0775737762451,17.1761035919189,16.2348041534424,17.8427696228027,17.3522052764893,16.626838684082,16.2935047149658,16.1761035919189,16.5094375610352,16.6855392456055,16.5094375610352,16.6855392456055,16.1761035919189,17.1761035919189
"Daniel Boone National Forest",113.450416564941,119.664733886719,114.769569396973,91.4330596923828,112.638290405273,101.774864196777,111.076469421387,89.7158508300781,100.441146850586,105.183692932129,95.1547393798828,105.710327148438,110.257659912109,98.0822906494141,112.034812927246,115.463958740234,108.168190002441,105.845413208008,97.6468353271484,102.705947875977,111.07088470459,83.270263671875,96.341178894043,110.235221862793,113.551910400391,100.443382263184,118.147384643555,95.4164276123047,110.671966552734,95.6535186767578,101.719429016113,111.174011230469,100.267440795898,102.57421875,103.944747924805,91.868766784668,108.204200744629,110.538879394531,89.5736541748047,101.605499267578,117.569610595703,108.868621826172,102.761291503906,107.948661804199,106.11595916748,88.4089813232422,88.5495986938477,110.580940246582,95.5496444702148,95.0711898803711,104.621994018555,106.487426757812,104.963317871094,95.9038925170898,100.74747467041,99.3532180786133,105.647415161133,103.539459228516,114.151168823242,105.003158569336,112.55061340332,105.129211425781,112.340042114258,100.813400268555,109.394477844238,106.486618041992,110.106643676758,94.303352355957,105.338508605957,108.328353881836,111.173393249512,111.92342376709,106.959030151367,89.9310302734375,91.6936416625977,110.400207519531,91.0492248535156,100.640533447266,105.408195495605,104.284439086914,111.256340026855,103.582084655762,102.186676025391,111.029708862305,112.877883911133,103.985725402832,96.4256286621094,107.810882568359,102.545112609863,99.2085952758789,83.4010848999023,97.6572570800781,104.617141723633,109.210487365723,106.417701721191,97.2703857421875,112.834915161133,93.1135025024414,95.8859100341797,101.492851257324,88.6508255004883,102.849174499512,101.066177368164,98.1266632080078,103.389862060547,101.143737792969,98.5681686401367,89.6857528686523,103.89720916748,102.334648132324,99.6535186767578,99.568717956543,81.3025436401367,109.222213745117,106.190376281738,102.139755249023,93.4084320068359,86.9813690185547,98.4952239990234,99.9370803833008,89.5208206176758,96.5969314575195
"Malheur National Forest",137.203796386719,142.310623168945,151.73193359375,149.507797241211,144.150863647461,146.931091308594,138.740371704102,145.202743530273,148.968109130859,151.207412719727,128.795349121094,152.649978637695,151.815368652344,147.447860717773,137.166137695312,136.862838745117,151.15705871582,161.927093505859,145.850921630859,142.588272094727,156.470718383789,147.893615722656,152.655853271484,145.6318359375,139.127456665039,135.789672851562,126.459159851074,154.580047607422,141.078720092773,147.935455322266,137.311431884766,138.631591796875,146.97265625,156.890716552734,116.845008850098,149.729095458984,133.374633789062,144.959518432617,145.769287109375,130.378280639648,136.225112915039,139.246627807617,150.305374145508,146.51921081543,146.731964111328,147.110198974609,140.511276245117,131.462661743164,154.017883300781,136.067718505859,152.489654541016,142.097930908203,141.227340698242,155.722564697266,139.498550415039,158.321487426758,140.985900878906,143.583389282227,141.067184448242,150.383056640625,149.896331787109,147.133483886719,144.380706787109,145.877639770508,153.130661010742,146.503173828125,135.900848388672,154.403991699219,144.150451660156,139.625473022461,152.117874145508,146.381378173828,145.224609375,142.206420898438,149.613388061523,153.730895996094,146.402603149414,145.909851074219,148.610305786133,141.49609375,140.029876708984,145.030883789062,150.965255737305,148.137939453125,155.881195068359,140.937469482422,144.763046264648,129.183181762695,141.632308959961,141.233062744141,133.886016845703,158.266876220703,127.263496398926,141.059677124023,134.132278442383,148.033782958984,147.789688110352,138.757995605469,151.347106933594,156.562072753906,142.26416015625,142.167236328125,149.036773681641,149.066467285156,135.369094848633,147.189666748047,140.970916748047,137.66276550293,153.879211425781,147.976776123047,159.81217956543,167.420257568359,144.506805419922,139.68505859375,143.370849609375,134.452056884766,130.020355224609,148.30615234375,138.956161499023,143.62971496582,145.204071044922,145.038803100586
"Siuslaw National Forest",84.0501251220703,105.295036315918,98.2294082641602,108.118698120117,107.531524658203,82.9512023925781,89.3520584106445,96.6157073974609,100.35669708252,101.258728027344,96.785270690918,110.495567321777,98.6694412231445,113.484703063965,82.3520889282227,84.9367446899414,103.066535949707,124.094779968262,101.472038269043,101.887260437012,113.15648651123,92.7070388793945,120.883697509766,103.681922912598,91.3003082275391,85.2577133178711,77.2458190917969,103.203422546387,88.0629196166992,115.185836791992,94.9032897949219,84.6419067382812,97.55810546875,107.617553710938,69.1681823730469,103.419357299805,102.897048950195,109.631896972656,98.6522216796875,97.4517517089844,82.3728942871094,74.6132507324219,98.7809906005859,95.6855926513672,102.598617553711,103.492965698242,100.082046508789,90.2125549316406,115.898391723633,106.182670593262,110.941108703613,102.343322753906,104.957214355469,95.0278854370117,98.406005859375,119.342437744141,109.532073974609,96.8857498168945,79.2494049072266,91.7329788208008,93.0531539916992,81.7758560180664,99.1573486328125,92.7747192382812,106.624725341797,92.3224563598633,96.5946426391602,102.560005187988,76.6225128173828,104.482864379883,86.7374267578125,109.998321533203,93.2145385742188,93.0225296020508,100.817779541016,107.338973999023,107.368614196777,93.7873992919922,79.184928894043,95.969596862793,93.4491424560547,85.1134719848633,106.651847839355,76.0362777709961,82.4675140380859,104.530158996582,76.3281707763672,84.5179595947266,90.0110473632812,99.8698959350586,92.030029296875,90.8323211669922,68.7253723144531,93.7401504516602,88.7063903808594,78.084098815918,86.3620223999023,95.0447158813477,84.0762329101562,101.604179382324,91.7897033691406,96.2121963500977,97.4443740844727,80.6156005859375,79.084587097168,79.7358551025391,95.6797943115234,90.0590438842773,107.659523010254,100.975456237793,76.9909591674805,102.926551818848,100.861274719238,93.1101455688477,82.2415237426758,64.6889266967773,72.8364791870117,96.0984115600586,95.8828506469727,99.5379486083984,93.8784332275391,98.2327346801758
"Willamette National Forest",126.167915344238,139.165634155273,141.345184326172,141.420562744141,136.874893188477,128.728637695312,128.347366333008,133.893890380859,140.004119873047,140.86442565918,122.684104919434,144.258010864258,141.452117919922,140.547576904297,125.470825195312,126.774055480957,136.1552734375,153.175720214844,133.062530517578,134.565292358398,147.331726074219,138.149154663086,147.60075378418,133.926498413086,131.281829833984,124.651191711426,112.343635559082,143.661346435547,133.383972167969,142.095504760742,125.063934326172,125.981048583984,134.302474975586,147.785873413086,102.418128967285,140.924133300781,128.275436401367,139.664505004883,137.920608520508,125.403739929199,122.42537689209,123.10530090332,138.925170898438,133.578857421875,140.936309814453,136.522903442383,133.987747192383,122.108261108398,150.873870849609,131.006851196289,144.894744873047,131.93115234375,137.123687744141,141.539505004883,135.893371582031,154.757339477539,135.446487426758,131.477828979492,129.981658935547,135.343612670898,137.429931640625,135.115966796875,136.672378540039,139.899291992188,149.186859130859,134.284622192383,129.648651123047,145.885055541992,132.886459350586,134.751770019531,140.70751953125,141.515502929688,136.619216918945,133.727691650391,140.412796020508,147.806671142578,141.506973266602,138.140884399414,131.750579833984,133.308792114258,133.524627685547,133.214569091797,143.274780273438,133.425811767578,139.891998291016,136.870880126953,131.749450683594,123.105537414551,134.52116394043,128.314971923828,120.233909606934,144.883560180664,111.900497436523,134.482376098633,124.457077026367,135.113876342773,131.953002929688,132.016418457031,137.488952636719,149.870132446289,134.785552978516,136.014541625977,140.073623657227,137.17106628418,123.989273071289,128.796951293945,133.808258056641,130.070205688477,146.110610961914,141.183074951172,142.279815673828,154.57780456543,138.152557373047,128.960525512695,125.974990844727,111.19034576416,114.867477416992,137.446899414062,129.266662597656,130.317794799805,130.796142578125,130.992248535156
